,Date,High,Low,Open,Close,Volume,Adj Close,ds,y,Daily Change,yhat
15,2017-01-24,1.2941999435424805,1.2857099771499634,1.2899600267410278,1.2899600267410278,1944721.0,1.2899600267410278,2017-01-24,1.2899600267410278,0.0,1.3011896995729963
16,2017-01-25,1.2899600267410278,1.2857099771499634,1.2857099771499634,1.2899600267410278,1562234.0,1.2899600267410278,2017-01-25,1.2899600267410278,0.004250049591064453,1.3005150171248834
17,2017-01-26,1.2941999435424805,1.2814699411392212,1.2814699411392212,1.2941999435424805,482881.0,1.2941999435424805,2017-01-26,1.2941999435424805,0.012730002403259277,1.3001182451389452
18,2017-01-27,1.2941999435424805,1.2857099771499634,1.2941999435424805,1.2857099771499634,556645.0,1.2857099771499634,2017-01-27,1.2857099771499634,-0.00848996639251709,1.3016098243096654
19,2017-01-31,1.2941999435424805,1.2857099771499634,1.2857099771499634,1.2899600267410278,2980948.0,1.2899600267410278,2017-01-31,1.2899600267410278,0.004250049591064453,1.3131997823893204
20,2017-02-02,1.3069299459457397,1.2941999435424805,1.2984399795532227,1.3069299459457397,1779990.0,1.3069299459457397,2017-02-02,1.3069299459457397,0.00848996639251709,1.3046354293475355
21,2017-02-03,1.311169981956482,1.2941999435424805,1.3069299459457397,1.302690029144287,3312766.0,1.302690029144287,2017-02-03,1.302690029144287,-0.004239916801452637,1.3009000908902975
22,2017-02-06,1.3154200315475464,1.2984399795532227,1.3069299459457397,1.3154200315475464,2855337.0,1.3154200315475464,2017-02-06,1.3154200315475464,0.00849008560180664,1.3129079008444904
23,2017-02-07,1.3154200315475464,1.311169981956482,1.3154200315475464,1.3154200315475464,4270280.0,1.3154200315475464,2017-02-07,1.3154200315475464,0.0,1.3183311801095632
24,2017-02-08,1.3281500339508057,1.311169981956482,1.3154200315475464,1.3281500339508057,2155172.0,1.3281500339508057,2017-02-08,1.3281500339508057,0.012730002403259277,1.3196716419607353
25,2017-02-10,1.3323899507522583,1.3238999843597412,1.3281500339508057,1.3323899507522583,341245.0,1.3323899507522583,2017-02-10,1.3323899507522583,0.004239916801452637,1.3136681113391202
26,2017-02-13,1.340880036354065,1.3281500339508057,1.3366299867630005,1.340880036354065,6429458.0,1.340880036354065,2017-02-13,1.340880036354065,0.004250049591064453,1.3216741439982775
27,2017-02-14,1.3366299867630005,1.3323899507522583,1.3366299867630005,1.3323899507522583,4520794.0,1.3323899507522583,2017-02-14,1.3323899507522583,-0.0042400360107421875,1.3272035467712462
28,2017-02-15,1.3366299867630005,1.3281500339508057,1.3323899507522583,1.3323899507522583,2996266.0,1.3323899507522583,2017-02-15,1.3323899507522583,0.0,1.329658907260539
29,2017-02-16,1.340880036354065,1.3281500339508057,1.3323899507522583,1.340880036354065,1661450.0,1.340880036354065,2017-02-16,1.340880036354065,0.00849008560180664,1.328695941669204
30,2017-02-17,1.3366299867630005,1.3323899507522583,1.3323899507522583,1.3323899507522583,382723.0,1.3323899507522583,2017-02-17,1.3323899507522583,0.0,1.3264364813126073
31,2017-02-20,1.3366299867630005,1.3154200315475464,1.3154200315475464,1.3281500339508057,780292.0,1.3281500339508057,2017-02-20,1.3281500339508057,0.012730002403259277,1.3345996838035452
32,2017-02-21,1.3323899507522583,1.3238999843597412,1.3323899507522583,1.3323899507522583,1560113.0,1.3323899507522583,2017-02-21,1.3323899507522583,0.0,1.3411247511319815
33,2017-02-22,1.3323899507522583,1.3238999843597412,1.3323899507522583,1.3323899507522583,168502.0,1.3323899507522583,2017-02-22,1.3323899507522583,0.0,1.3457937789725667
34,2017-02-23,1.3366299867630005,1.3238999843597412,1.3238999843597412,1.3366299867630005,1908664.0,1.3366299867630005,2017-02-23,1.3366299867630005,0.012730002403259277,1.3473077831854787
35,2017-02-24,1.340880036354065,1.3323899507522583,1.3323899507522583,1.340880036354065,796789.0,1.340880036354065,2017-02-24,1.340880036354065,0.00849008560180664,1.3461678532944332
36,2017-02-27,1.340880036354065,1.3323899507522583,1.3366299867630005,1.340880036354065,669765.0,1.340880036354065,2017-02-27,1.340880036354065,0.004250049591064453,1.344643442032212
37,2017-02-28,1.3705799579620361,1.311169981956482,1.340880036354065,1.3705799579620361,3704680.0,1.3705799579620361,2017-02-28,1.3705799579620361,0.02969992160797119,1.347639986383958
38,2017-03-01,1.3578499555587769,1.3323899507522583,1.3578499555587769,1.3451199531555176,187119.0,1.3451199531555176,2017-03-01,1.3451199531555176,-0.012730002403259277,1.3504699938376858
39,2017-03-02,1.3493599891662598,1.3366299867630005,1.3451199531555176,1.340880036354065,168266.0,1.340880036354065,2017-03-02,1.340880036354065,-0.004239916801452637,1.350922145769745
40,2017-03-03,1.3493599891662598,1.3238999843597412,1.3366299867630005,1.3323899507522583,1536311.0,1.3323899507522583,2017-03-03,1.3323899507522583,-0.0042400360107421875,1.3477708932568655
41,2017-03-06,1.340880036354065,1.3238999843597412,1.3238999843597412,1.3323899507522583,147527.0,1.3323899507522583,2017-03-06,1.3323899507522583,0.00848996639251709,1.3323353305207333
42,2017-03-07,1.3451199531555176,1.3281500339508057,1.340880036354065,1.340880036354065,1492713.0,1.340880036354065,2017-03-07,1.340880036354065,0.0,1.3337451880426636
43,2017-03-08,1.340880036354065,1.3323899507522583,1.3366299867630005,1.340880036354065,67636.0,1.340880036354065,2017-03-08,1.340880036354065,0.004250049591064453,1.338806610365226
44,2017-03-09,1.340880036354065,1.3281500339508057,1.3281500339508057,1.3366299867630005,1186110.0,1.3366299867630005,2017-03-09,1.3366299867630005,0.008479952812194824,1.3442899317945933
45,2017-03-10,1.340880036354065,1.3238999843597412,1.3366299867630005,1.3366299867630005,325456.0,1.3366299867630005,2017-03-10,1.3366299867630005,0.0,1.346792554863977
46,2017-03-13,1.340880036354065,1.3323899507522583,1.3366299867630005,1.340880036354065,4255669.0,1.340880036354065,2017-03-13,1.340880036354065,0.004250049591064453,1.337425790426015
47,2017-03-14,1.340880036354065,1.3366299867630005,1.3366299867630005,1.340880036354065,672121.0,1.340880036354065,2017-03-14,1.340880036354065,0.004250049591064453,1.337903710039399
48,2017-03-15,1.340880036354065,1.3366299867630005,1.3366299867630005,1.3366299867630005,137865.0,1.3366299867630005,2017-03-15,1.3366299867630005,0.0,1.342344665510082
49,2017-03-16,1.340880036354065,1.3366299867630005,1.3366299867630005,1.340880036354065,4616710.0,1.340880036354065,2017-03-16,1.340880036354065,0.004250049591064453,1.3482758510645547
50,2017-03-17,1.3790700435638428,1.340880036354065,1.340880036354065,1.3790700435638428,8384077.0,1.3790700435638428,2017-03-17,1.3790700435638428,0.03819000720977783,1.3524687328186875
51,2017-03-20,1.3705799579620361,1.3366299867630005,1.362089991569519,1.3578499555587769,2344176.0,1.3578499555587769,2017-03-20,1.3578499555587769,-0.0042400360107421875,1.350578714344979
52,2017-03-21,1.3663400411605835,1.3493599891662598,1.3578499555587769,1.362089991569519,3361549.0,1.362089991569519,2017-03-21,1.362089991569519,0.0042400360107421875,1.3525158307261265
53,2017-03-22,1.362089991569519,1.3493599891662598,1.3578499555587769,1.362089991569519,3182678.0,1.362089991569519,2017-03-22,1.362089991569519,0.0042400360107421875,1.3581874852060107
54,2017-03-23,1.391800045967102,1.362089991569519,1.362089991569519,1.3833099603652954,3376396.0,1.3833099603652954,2017-03-23,1.3833099603652954,0.021219968795776367,1.3660468416288252
55,2017-03-24,1.391800045967102,1.362089991569519,1.3833099603652954,1.3790700435638428,2853688.0,1.3790700435638428,2017-03-24,1.3790700435638428,-0.004239916801452637,1.3734634241545502
56,2017-03-27,1.391800045967102,1.3748199939727783,1.3748199939727783,1.3790700435638428,4700607.0,1.3790700435638428,2017-03-27,1.3790700435638428,0.004250049591064453,1.380661611730178
57,2017-03-28,1.3833099603652954,1.3705799579620361,1.3748199939727783,1.3790700435638428,4438546.0,1.3790700435638428,2017-03-28,1.3790700435638428,0.004250049591064453,1.3813195550662456
58,2017-03-29,1.3833099603652954,1.3748199939727783,1.3748199939727783,1.3790700435638428,4685996.0,1.3790700435638428,2017-03-29,1.3790700435638428,0.004250049591064453,1.3839294812236216
59,2017-03-30,1.3833099603652954,1.3705799579620361,1.3790700435638428,1.3790700435638428,6042493.0,1.3790700435638428,2017-03-30,1.3790700435638428,0.0,1.3887606576375637
60,2017-03-31,1.3790700435638428,1.3748199939727783,1.3748199939727783,1.3790700435638428,1807799.0,1.3790700435638428,2017-03-31,1.3790700435638428,0.004250049591064453,1.394531526425606
61,2017-04-03,1.3960399627685547,1.3790700435638428,1.3790700435638428,1.3875499963760376,6880760.0,1.3875499963760376,2017-04-03,1.3875499963760376,0.008479952812194824,1.3980616684348024
62,2017-04-04,1.3833099603652954,1.3663400411605835,1.3833099603652954,1.3748199939727783,3215436.0,1.3748199939727783,2017-04-04,1.3748199939727783,-0.00848996639251709,1.3940415761739118
63,2017-04-05,1.4172600507736206,1.3748199939727783,1.3748199939727783,1.3875499963760376,4377744.0,1.3875499963760376,2017-04-05,1.3875499963760376,0.012730002403259277,1.3913551650752953
64,2017-04-06,1.4045300483703613,1.3578499555587769,1.3578499555587769,1.391800045967102,5062120.0,1.391800045967102,2017-04-06,1.391800045967102,0.033950090408325195,1.3926347591774435
65,2017-04-07,1.408769965171814,1.391800045967102,1.391800045967102,1.4045300483703613,4144670.0,1.4045300483703613,2017-04-07,1.4045300483703613,0.012730002403259277,1.3982687997113852
66,2017-04-10,1.4214999675750732,1.4045300483703613,1.408769965171814,1.4214999675750732,2194764.0,1.4214999675750732,2017-04-10,1.4214999675750732,0.012730002403259277,1.4139368940716408
67,2017-04-11,1.422860026359558,1.405709981918335,1.422860026359558,1.414289951324463,1737633.0,1.414289951324463,2017-04-11,1.414289951324463,-0.008570075035095215,1.4119172305172352
68,2017-04-12,1.414289951324463,1.3971400260925293,1.405709981918335,1.409999966621399,1269567.0,1.409999966621399,2017-04-12,1.409999966621399,0.004289984703063965,1.4088674707396867
69,2017-04-13,1.414289951324463,1.3971400260925293,1.3971400260925293,1.414289951324463,1475133.0,1.414289951324463,2017-04-13,1.414289951324463,0.017149925231933594,1.4082877383571533
70,2017-04-14,1.409999966621399,1.388569951057434,1.409999966621399,1.409999966621399,1010333.0,1.409999966621399,2017-04-14,1.409999966621399,0.0,1.4118318711789384
71,2017-04-17,1.409999966621399,1.3842899799346924,1.3928600549697876,1.409999966621399,1353800.0,1.409999966621399,2017-04-17,1.409999966621399,0.017139911651611328,1.4276006574271891
72,2017-04-18,1.422860026359558,1.405709981918335,1.409999966621399,1.422860026359558,4316900.0,1.422860026359558,2017-04-18,1.422860026359558,0.01286005973815918,1.4276167296662168
73,2017-04-19,1.4271399974822998,1.409999966621399,1.414289951324463,1.4271399974822998,779800.0,1.4271399974822998,2017-04-19,1.4271399974822998,0.012850046157836914,1.4265966256778033
74,2017-04-20,1.444290041923523,1.422860026359558,1.422860026359558,1.4357099533081055,2955867.0,1.4357099533081055,2017-04-20,1.4357099533081055,0.012849926948547363,1.4275690549498001
75,2017-04-21,1.4871400594711304,1.4271399974822998,1.4314299821853638,1.4571399688720703,3890367.0,1.4571399688720703,2017-04-21,1.4571399688720703,0.025709986686706543,1.4323551179246075
76,2017-04-24,1.4528599977493286,1.4528599977493286,1.4528599977493286,1.4528599977493286,0.0,1.4528599977493286,2017-04-24,1.4528599977493286,0.0,1.4575111428375334
77,2017-04-25,1.5,1.4657100439071655,1.4657100439071655,1.4828599691390991,7103600.0,1.4828599691390991,2017-04-25,1.4828599691390991,0.017149925231933594,1.4625923244747114
78,2017-04-26,1.4871400594711304,1.4571399688720703,1.4871400594711304,1.4785699844360352,1251600.0,1.4785699844360352,2017-04-26,1.4785699844360352,-0.008570075035095215,1.4654502113269496
79,2017-04-27,1.4871400594711304,1.4657100439071655,1.4742900133132935,1.4742900133132935,5418933.0,1.4742900133132935,2017-04-27,1.4742900133132935,0.0,1.4678692744380646
80,2017-04-28,1.4914300441741943,1.4657100439071655,1.4785699844360352,1.4871400594711304,5450667.0,1.4871400594711304,2017-04-28,1.4871400594711304,0.008570075035095215,1.471799068779029
81,2017-05-02,1.4871400594711304,1.4700000286102295,1.4871400594711304,1.4742900133132935,5001500.0,1.4742900133132935,2017-05-02,1.4742900133132935,-0.012850046157836914,1.5011690563759064
82,2017-05-03,1.4828599691390991,1.4657100439071655,1.4742900133132935,1.4742900133132935,6753833.0,1.4742900133132935,2017-05-03,1.4742900133132935,0.0,1.5037311255641148
83,2017-05-04,1.495710015296936,1.4657100439071655,1.4742900133132935,1.4785699844360352,21682733.0,1.4785699844360352,2017-05-04,1.4785699844360352,0.004279971122741699,1.5033692078740941
84,2017-05-05,1.5,1.4742900133132935,1.4785699844360352,1.5,8449233.0,1.5,2017-05-05,1.5,0.021430015563964844,1.5026250748569832
85,2017-05-08,1.559999942779541,1.5,1.5,1.5428600311279297,18273967.0,1.5428600311279297,2017-05-08,1.5428600311279297,0.04286003112792969,1.5200699979769519
86,2017-05-09,1.5685700178146362,1.5428600311279297,1.5428600311279297,1.5514299869537354,18451533.0,1.5514299869537354,2017-05-09,1.5514299869537354,0.008569955825805664,1.5292484527305936
87,2017-05-11,1.5642900466918945,1.5299999713897705,1.5514299869537354,1.5428600311279297,7704433.0,1.5428600311279297,2017-05-11,1.5428600311279297,-0.008569955825805664,1.5353089734802448
88,2017-05-12,1.5471400022506714,1.5214300155639648,1.5428600311279297,1.5257099866867065,5307867.0,1.5257099866867065,2017-05-12,1.5257099866867065,-0.017150044441223145,1.5325126347452942
89,2017-05-15,1.5257099866867065,1.4742900133132935,1.5257099866867065,1.495710015296936,5217567.0,1.495710015296936,2017-05-15,1.495710015296936,-0.029999971389770508,1.5335763554853807
90,2017-05-16,1.5128599405288696,1.495710015296936,1.495710015296936,1.5128599405288696,11089167.0,1.5128599405288696,2017-05-16,1.5128599405288696,0.017149925231933594,1.5376587166062918
91,2017-05-17,1.5128599405288696,1.495710015296936,1.5128599405288696,1.5,8858500.0,1.5,2017-05-17,1.5,-0.012859940528869629,1.5392254045051246
92,2017-05-18,1.5514299869537354,1.4914300441741943,1.495710015296936,1.5428600311279297,9586967.0,1.5428600311279297,2017-05-18,1.5428600311279297,0.04715001583099365,1.536691710694295
93,2017-05-19,1.577139973640442,1.5385700464248657,1.5428600311279297,1.5428600311279297,9647867.0,1.5428600311279297,2017-05-19,1.5428600311279297,0.0,1.531155525962424
94,2017-05-22,1.5728600025177002,1.5385700464248657,1.5428600311279297,1.5514299869537354,11844233.0,1.5514299869537354,2017-05-22,1.5514299869537354,0.008569955825805664,1.5231107929928038
95,2017-05-23,1.559999942779541,1.5385700464248657,1.5471400022506714,1.5514299869537354,10282300.0,1.5514299869537354,2017-05-23,1.5514299869537354,0.004289984703063965,1.5256876551399892
96,2017-05-24,1.577139973640442,1.5471400022506714,1.555709958076477,1.555709958076477,13419000.0,1.555709958076477,2017-05-24,1.555709958076477,0.0,1.5278468387874717
97,2017-05-25,1.559999942779541,1.5342899560928345,1.559999942779541,1.5428600311279297,11901633.0,1.5428600311279297,2017-05-25,1.5428600311279297,-0.017139911651611328,1.5276747511674196
98,2017-05-26,1.5514299869537354,1.5385700464248657,1.5514299869537354,1.5428600311279297,8027367.0,1.5428600311279297,2017-05-26,1.5428600311279297,-0.008569955825805664,1.5249096135141023
99,2017-05-29,1.555709958076477,1.5299999713897705,1.5385700464248657,1.5385700464248657,2895667.0,1.5385700464248657,2017-05-29,1.5385700464248657,0.0,1.517647058210814
100,2017-05-31,1.5214300155639648,1.5,1.5,1.5214300155639648,10793067.0,1.5214300155639648,2017-05-31,1.5214300155639648,0.021430015563964844,1.525057618952205
101,2017-06-01,1.5214300155639648,1.5128599405288696,1.5214300155639648,1.5171400308609009,2338233.0,1.5171400308609009,2017-06-01,1.5171400308609009,-0.004289984703063965,1.5294235568622545
102,2017-06-02,1.5385700464248657,1.504289984703064,1.5128599405288696,1.5385700464248657,4760700.0,1.5385700464248657,2017-06-02,1.5385700464248657,0.025710105895996094,1.5316324062275428
103,2017-06-05,1.5342899560928345,1.5171400308609009,1.5214300155639648,1.5299999713897705,5619367.0,1.5299999713897705,2017-06-05,1.5299999713897705,0.008569955825805664,1.5316973066893782
104,2017-06-06,1.5299999713897705,1.5214300155639648,1.5257099866867065,1.5214300155639648,2313733.0,1.5214300155639648,2017-06-06,1.5214300155639648,-0.004279971122741699,1.5379328914316517
105,2017-06-07,1.5299999713897705,1.5085699558258057,1.5257099866867065,1.5085699558258057,8987300.0,1.5085699558258057,2017-06-07,1.5085699558258057,-0.01714003086090088,1.5493613264951156
106,2017-06-08,1.5342899560928345,1.5128599405288696,1.5128599405288696,1.5342899560928345,10001133.0,1.5342899560928345,2017-06-08,1.5342899560928345,0.021430015563964844,1.5635537426363597
107,2017-06-09,1.5342899560928345,1.5171400308609009,1.5342899560928345,1.5299999713897705,6007167.0,1.5299999713897705,2017-06-09,1.5299999713897705,-0.004289984703063965,1.5767294951652042
108,2017-06-13,1.555709958076477,1.5171400308609009,1.5171400308609009,1.5471400022506714,15509433.0,1.5471400022506714,2017-06-13,1.5471400022506714,0.029999971389770508,1.603815998388575
109,2017-06-14,1.5985699892044067,1.555709958076477,1.555709958076477,1.5985699892044067,12086200.0,1.5985699892044067,2017-06-14,1.5985699892044067,0.04286003112792969,1.6147703757080674
110,2017-06-15,1.7357100248336792,1.654289960861206,1.6585700511932373,1.7185699939727783,27951233.0,1.7185699939727783,2017-06-15,1.7185699939727783,0.059999942779541016,1.628099552121384
111,2017-06-16,1.7357100248336792,1.7142900228500366,1.7185699939727783,1.7142900228500366,8210767.0,1.7142900228500366,2017-06-16,1.7142900228500366,-0.004279971122741699,1.6405060598486596
112,2017-06-19,1.7185699939727783,1.6628600358963013,1.7142900228500366,1.667140007019043,4520133.0,1.667140007019043,2017-06-19,1.667140007019043,-0.04715001583099365,1.6561208249749788
113,2017-06-20,1.7014299631118774,1.6628600358963013,1.671429991722107,1.671429991722107,9838267.0,1.671429991722107,2017-06-20,1.671429991722107,0.0,1.6593808515399193
114,2017-06-21,1.6799999475479126,1.667140007019043,1.6757099628448486,1.6757099628448486,10066933.0,1.6757099628448486,2017-06-21,1.6757099628448486,0.0,1.6652468968089105
115,2017-06-22,1.6799999475479126,1.6628600358963013,1.671429991722107,1.6628600358963013,3269000.0,1.6628600358963013,2017-06-22,1.6628600358963013,-0.008569955825805664,1.673228186670402
116,2017-06-23,1.6799999475479126,1.6628600358963013,1.671429991722107,1.6757099628448486,6022800.0,1.6757099628448486,2017-06-23,1.6757099628448486,0.004279971122741699,1.6810749103684626
117,2017-06-26,1.671429991722107,1.671429991722107,1.671429991722107,1.671429991722107,0.0,1.671429991722107,2017-06-26,1.671429991722107,0.0,1.6859212322614194
118,2017-06-27,1.671429991722107,1.671429991722107,1.671429991722107,1.671429991722107,0.0,1.671429991722107,2017-06-27,1.671429991722107,0.0,1.6828095680927984
119,2017-06-28,1.6799999475479126,1.6628600358963013,1.6799999475479126,1.667140007019043,3620633.0,1.667140007019043,2017-06-28,1.667140007019043,-0.012859940528869629,1.6805071203804047
120,2017-06-29,1.7057100534439087,1.667140007019043,1.671429991722107,1.6842900514602661,7509833.0,1.6842900514602661,2017-06-29,1.6842900514602661,0.01286005973815918,1.6801935351358093
121,2017-06-30,1.6842900514602661,1.6628600358963013,1.6757099628448486,1.6799999475479126,4506600.0,1.6799999475479126,2017-06-30,1.6799999475479126,0.004289984703063965,1.6815121328108844
122,2017-07-03,1.6799999475479126,1.6585700511932373,1.6757099628448486,1.671429991722107,5280333.0,1.671429991722107,2017-07-03,1.671429991722107,-0.004279971122741699,1.6777609985474968
123,2017-07-04,1.6757099628448486,1.6585700511932373,1.6628600358963013,1.671429991722107,8876700.0,1.671429991722107,2017-07-04,1.671429991722107,0.008569955825805664,1.6712943129860933
124,2017-07-05,1.6971399784088135,1.667140007019043,1.667140007019043,1.6842900514602661,8117900.0,1.6842900514602661,2017-07-05,1.6842900514602661,0.017150044441223145,1.6652304702047271
125,2017-07-06,1.6842900514602661,1.667140007019043,1.6757099628448486,1.671429991722107,5211967.0,1.671429991722107,2017-07-06,1.671429991722107,-0.004279971122741699,1.6628124921852518
126,2017-07-07,1.6799999475479126,1.667140007019043,1.671429991722107,1.671429991722107,8379933.0,1.671429991722107,2017-07-07,1.671429991722107,0.0,1.6658096682853478
127,2017-07-10,1.6842900514602661,1.671429991722107,1.6757099628448486,1.6842900514602661,5670700.0,1.6842900514602661,2017-07-10,1.6842900514602661,0.00858008861541748,1.6885536103058085
128,2017-07-11,1.6885700225830078,1.667140007019043,1.6757099628448486,1.671429991722107,7025433.0,1.671429991722107,2017-07-11,1.671429991722107,-0.004279971122741699,1.691672634801994
129,2017-07-12,1.6928600072860718,1.6757099628448486,1.6757099628448486,1.6842900514602661,7647267.0,1.6842900514602661,2017-07-12,1.6842900514602661,0.00858008861541748,1.6930209177470925
130,2017-07-13,1.6971399784088135,1.6842900514602661,1.6885700225830078,1.6842900514602661,6827100.0,1.6842900514602661,2017-07-13,1.6842900514602661,-0.004279971122741699,1.6960417998938344
131,2017-07-14,1.7057100534439087,1.6842900514602661,1.6842900514602661,1.6971399784088135,10404800.0,1.6971399784088135,2017-07-14,1.6971399784088135,0.012849926948547363,1.7034591021309986
132,2017-07-17,1.7485699653625488,1.7014299631118774,1.7057100534439087,1.7400000095367432,13330800.0,1.7400000095367432,2017-07-17,1.7400000095367432,0.03428995609283447,1.7413129531686857
133,2017-07-18,1.7528599500656128,1.727139949798584,1.7485699653625488,1.7528599500656128,11049967.0,1.7528599500656128,2017-07-18,1.7528599500656128,0.004289984703063965,1.750257043658886
134,2017-07-19,1.7957099676132202,1.7485699653625488,1.7485699653625488,1.7914299964904785,15345167.0,1.7914299964904785,2017-07-19,1.7914299964904785,0.04286003112792969,1.7567710698739358
135,2017-07-20,1.7999999523162842,1.7699999809265137,1.7871400117874146,1.7742899656295776,9837800.0,1.7742899656295776,2017-07-20,1.7742899656295776,-0.012850046157836914,1.7635331904253193
136,2017-07-21,1.7742899656295776,1.7657099962234497,1.7699999809265137,1.7657099962234497,9052167.0,1.7657099962234497,2017-07-21,1.7657099962234497,-0.004289984703063965,1.7730063181563147
137,2017-07-24,1.7828600406646729,1.761430025100708,1.761430025100708,1.7785700559616089,10675933.0,1.7785700559616089,2017-07-24,1.7785700559616089,0.01714003086090088,1.81313882642982
138,2017-07-25,1.8471399545669556,1.7914299964904785,1.7914299964904785,1.8257100582122803,10750600.0,1.8257100582122803,2017-07-25,1.8257100582122803,0.03428006172180176,1.8229177003615904
139,2017-07-26,1.851430058479309,1.8257100582122803,1.8300000429153442,1.83856999874115,9808867.0,1.83856999874115,2017-07-26,1.83856999874115,0.008569955825805664,1.828861472344671
140,2017-07-27,1.8471399545669556,1.8300000429153442,1.8428599834442139,1.8300000429153442,9736533.0,1.8300000429153442,2017-07-27,1.8300000429153442,-0.012859940528869629,1.8321580731618974
141,2017-07-28,1.8342900276184082,1.821429967880249,1.8257100582122803,1.8257100582122803,4882500.0,1.8257100582122803,2017-07-28,1.8257100582122803,0.0,1.8347928224882204
142,2017-07-31,1.83856999874115,1.8257100582122803,1.8257100582122803,1.8342900276184082,7174533.0,1.8342900276184082,2017-07-31,1.8342900276184082,0.00857996940612793,1.847799818410272
143,2017-08-01,1.8857100009918213,1.83856999874115,1.8428599834442139,1.8642899990081787,9177933.0,1.8642899990081787,2017-08-01,1.8642899990081787,0.021430015563964844,1.850261770641596
144,2017-08-02,1.8857100009918213,1.8642899990081787,1.8642899990081787,1.8728599548339844,3181967.0,1.8728599548339844,2017-08-02,1.8728599548339844,0.008569955825805664,1.8486359207689245
145,2017-08-03,1.8857100009918213,1.8342900276184082,1.8728599548339844,1.851430058479309,6986000.0,1.851430058479309,2017-08-03,1.851430058479309,-0.021429896354675293,1.8426665160262605
146,2017-08-04,1.8642899990081787,1.83856999874115,1.83856999874115,1.8600000143051147,6476633.0,1.8600000143051147,2017-08-04,1.8600000143051147,0.021430015563964844,1.8342169070814323
147,2017-08-07,1.8685699701309204,1.83856999874115,1.8600000143051147,1.8428599834442139,7218633.0,1.8428599834442139,2017-08-07,1.8428599834442139,-0.01714003086090088,1.8220176001233366
148,2017-08-08,1.851430058479309,1.8257100582122803,1.8428599834442139,1.8342900276184082,4212833.0,1.8342900276184082,2017-08-08,1.8342900276184082,-0.008569955825805664,1.8235771339398041
149,2017-08-09,1.8300000429153442,1.7999999523162842,1.8300000429153442,1.8128600120544434,7050867.0,1.8128600120544434,2017-08-09,1.8128600120544434,-0.01714003086090088,1.823424298676941
150,2017-08-10,1.8085700273513794,1.7914299964904785,1.8085700273513794,1.7999999523162842,2509033.0,1.7999999523162842,2017-08-10,1.7999999523162842,-0.008570075035095215,1.8191000994461166
151,2017-08-11,1.7999999523162842,1.761430025100708,1.7999999523162842,1.7699999809265137,2945600.0,1.7699999809265137,2017-08-11,1.7699999809265137,-0.029999971389770508,1.8109649847670033
